b0,ba1,ba2,sigma,lp__
0.25484982333532713,0.046623334174097565,-5.147561395770193e-4,0.8017873889537276,-2376.2209871211207
0.4945026097119842,0.03957209412516074,-4.730937474935868e-4,0.7999066973996856,-2376.843013944221
0.4164421588828515,0.04271718494876766,-4.96101289631317e-4,0.8025807266195607,-2376.6540063543885
0.3142937780700899,0.04265964304722813,-4.7569336616060803e-4,0.7977501460680528,-2375.501680013364
-0.16199681217460113,0.05714354103201731,-5.787466781641631e-4,0.807448517175378,-2376.9846865404193
0.5375409923802051,0.038781364037178634,-4.708366753375978e-4,0.8000646806964633,-2377.2955788568647
-0.4675248204500666,0.06760428311101373,-6.669883841771446e-4,0.8012636708961256,-2378.0934136126084
-0.13277014220536784,0.057346595262112235,-5.930350027787809e-4,0.792844275242889,-2376.4317205699112
0.4061277907857302,0.03884905090972323,-4.4147109601934355e-4,0.8012426320462017,-2376.152672034355
0.2843331256832016,0.04570366964523826,-5.17861787930494e-4,0.800327185650351,-2376.8083703495236
-0.0092263663434341385,0.0553844070235036,-5.956092516959306e-4,0.8083601141485183,-2378.0694169155254
0.3637061433388828,0.040973599919018375,-4.621219421446648e-4,0.7796436205678188,-2376.50582158906
0.14381086158300183,0.04924836302696021,-5.3304208122383e-4,0.8189637266095408,-2377.007588165036
0.4784560350996493,0.0387683145289198,-4.5355350075740894e-4,0.8120988719079737,-2376.2929952123845
0.29533144782135307,0.04194464492217002,-4.581831796671873e-4,0.7931682812956455,-2376.005945580909
-0.23004116920313739,0.05971789417573041,-5.992915363135305e-4,0.7834356236586063,-2377.878998654346
-0.2602854935722123,0.06349223554474606,-6.526174423280855e-4,0.8037451595801398,-2377.6835572223185
-0.18494494622026889,0.06084901505805308,-6.279780172204832e-4,0.797333423873783,-2377.1489088965195
0.43945010817281294,0.03702302243296177,-4.21930310118069e-4,0.8063774689445493,-2376.8752760011616
0.40381215945181004,0.04102232031989766,-4.6450708909052816e-4,0.8032342949738632,-2376.2769610381747
-0.49330622652809375,0.0668233890225178,-6.558355076344458e-4,0.8064913546066439,-2379.9907840301125
0.443215702717725,0.0386656609322877,-4.494337716507946e-4,0.7769690521568158,-2377.7443603107026
0.40222629375206337,0.037582846407571445,-4.156677363596784e-4,0.7854564542578771,-2377.52563076443
0.562214244387318,0.03521340874102325,-4.2378697102839343e-4,0.8031238464540617,-2376.3769990730107
0.052228638005166354,0.055350941979739866,-6.053510470302686e-4,0.794297194585728,-2378.4111715077383
-0.757568564427349,0.0777280888081945,-7.477691412712241e-4,0.8009053358574958,-2380.998136425895
0.8265470800046403,0.02941304026866465,-3.951958799156145e-4,0.794814114826464,-2377.6422052636312
0.20602505550984052,0.046153632135357496,-5.023923529976404e-4,0.7876846846857825,-2375.705564563868
0.9022344297657267,0.02724575561548294,-3.764991768414425e-4,0.7889781021061698,-2378.218536011643
0.34058823183843795,0.04379557183942648,-4.933671519397362e-4,0.8195196165954557,-2377.419945642314
0.6167866072426891,0.03639063258830453,-4.490108287498764e-4,0.8023909027148706,-2376.9954759750117
-0.29683231926894427,0.06394273435701094,-6.567231068240039e-4,0.7926794344895074,-2378.391044007778
0.5565759212761827,0.03664651691903466,-4.3837824229443496e-4,0.7859425688783189,-2376.1648435232596
0.23880252745777505,0.04433787368204363,-4.790750113835649e-4,0.7945222860427559,-2375.845274047868
0.061218870952154884,0.051071809707717915,-5.403822291044184e-4,0.7773447301799248,-2376.819322759139
0.7852833194142369,0.03160786300185603,-4.0749783157042167e-4,0.798247738028471,-2379.883636145678
0.3245965433095535,0.04204149184699828,-4.614959558938075e-4,0.7817804776411771,-2377.082608576377
-0.04763908453733235,0.05547643905101855,-5.777254432532184e-4,0.7963258253071259,-2376.472880879678
0.5919798829949965,0.03757899490126468,-4.582937587313548e-4,0.7915213010545824,-2377.4422712653563
-0.27243417231762457,0.061432997336523305,-6.18249229809008e-4,0.8038686411822002,-2377.0349155733893
0.7059928376448329,0.03216630134985677,-3.988841050187178e-4,0.797557728242941,-2377.9253662116216
0.46378733440543174,0.03716101126987118,-4.264431978202692e-4,0.7931169594190287,-2375.8338423388586
0.0934516457441477,0.049509187175007296,-5.265823883649299e-4,0.7845562417651322,-2376.1003215124797
0.6257845163134218,0.03486372796333748,-4.2652466236778753e-4,0.834275611127687,-2380.2980286033658
0.7763421991210855,0.029589659822322926,-3.8334247389472614e-4,0.8099106358647951,-2377.0348481170954
0.32996162289148123,0.04401978041196599,-4.985218727803402e-4,0.8190419873754796,-2377.1465458224466
0.33480775536184154,0.04251002577046165,-4.7657829272259e-4,0.7990532511260968,-2375.3614506536173
-0.42493114473976307,0.06499776358197097,-6.352677310903974e-4,0.7863212296885673,-2378.7613260861594
0.13895960727791795,0.046790421232141916,-4.903110541466615e-4,0.8103585853343348,-2377.46903260147
-0.32689524277005266,0.06237900276481786,-6.24245182364939e-4,0.799822681609374,-2377.555206650415
0.2757971280831344,0.04496031976932812,-5.021589847379395e-4,0.8231850191952278,-2377.759765878071
0.8800896284804512,0.02721092934744791,-3.6852855877633306e-4,0.7902279087759413,-2377.8805392497925
0.31596744535418747,0.044089944380458046,-4.930806628924014e-4,0.7964176856569162,-2375.5611963642054
0.8190437514686209,0.02884282466973517,-3.812403039378439e-4,0.7672902818196925,-2379.9019036238833
0.030337951473320066,0.05387783263238372,-5.769516200920875e-4,0.7917856614447777,-2376.2612482032596
0.6068548691659446,0.032952353417165355,-3.909580257506163e-4,0.7727892106987032,-2378.668068831173
0.4638879299792983,0.04061926351290543,-4.6807539604645115e-4,0.7991685723701994,-2378.340279442711
0.3225850209821794,0.04233940239386949,-4.679684404033346e-4,0.7863952427601574,-2375.98936300953
0.037920421592663844,0.05183954259335336,-5.4513533014268e-4,0.814790002644356,-2376.778860273514
0.42431947746206394,0.03896552391320636,-4.356602491209682e-4,0.7815482463894466,-2378.3012916168464
0.8283829327665858,0.027011997584415963,-3.560793910644975e-4,0.802262405965695,-2376.8163986549534
0.1900460273529096,0.048973675335082296,-5.334897266708828e-4,0.7845625098997756,-2377.2433103463345
-0.030859215225637796,0.05565947215500476,-5.854357314945678e-4,0.7954832457666237,-2376.439073440178
0.10670753572046354,0.04968446233592799,-5.389053448091031e-4,0.7978435898206816,-2377.335652304737
0.4155260236247681,0.03942518920646139,-4.4752756803823003e-4,0.774932623381562,-2377.0371442008973
0.5913673116246593,0.03295683818005043,-3.958426711639168e-4,0.8119056192833015,-2377.149234957034
0.10457783132327356,0.04879952731906122,-5.158327980125496e-4,0.8041421664164582,-2375.9397300920896
0.1192890923008807,0.04674127258154266,-4.915179867263592e-4,0.7989741454402809,-2376.6658295558905
0.18491401232745222,0.04779291895588722,-5.201489324206719e-4,0.8033228213089532,-2375.5625785469197
0.612782743963052,0.032802666430978275,-3.9581480224409394e-4,0.7953922971636195,-2376.0144463074116
0.5716081543351791,0.03755798934019504,-4.489951534836295e-4,0.7958819325656723,-2377.874874726463
0.33906416647859267,0.04119573605063905,-4.5618047399251796e-4,0.7874798160227594,-2375.957590186148
0.007518663405594497,0.05315399631166249,-5.588793300186083e-4,0.7916091242653621,-2375.8362029419327
0.72081074231432,0.0317264157490749,-4.055014727254538e-4,0.8021575160088991,-2376.6422155473138
0.570416227446007,0.035412843314794926,-4.265856896355239e-4,0.7755171179846233,-2377.3304818548495
-0.8672262247274994,0.0797037936955923,-7.552230097223415e-4,0.7988328404356166,-2381.7119534293206
0.6557583157428697,0.03232798465820972,-3.954463724432562e-4,0.8097374469618102,-2376.5939121711435
0.5110673783672598,0.03966060570979358,-4.744843965375806e-4,0.7895701372284201,-2376.8250632147674
0.9677715124662513,0.025193566762504595,-3.541794410129986e-4,0.8180376990073727,-2381.2312497323373
0.251588870894973,0.047234518795066065,-5.302345513284782e-4,0.7975609319578969,-2376.2951708978467
0.3278373896276006,0.044684867067513186,-5.151369600914163e-4,0.806971210606886,-2378.37033317059
0.3021529843653827,0.045043962004245396,-5.084234711516134e-4,0.7943520886833488,-2375.822798957602
0.30521248422093156,0.0441950360681967,-4.907970832107319e-4,0.8054949468182355,-2375.9774538441816
0.2173900963567254,0.04603633638482948,-4.992582508909398e-4,0.7832302794994765,-2376.1424596647134
-0.041238145428771786,0.05426008877363219,-5.692089936802696e-4,0.7972799640454873,-2376.286182973393
0.5539536854149434,0.03484377989022054,-4.101635913063261e-4,0.8053495376380947,-2376.113622376603
-0.05996915052845894,0.055596525527206314,-5.800905210719819e-4,0.793939661898684,-2376.012048806491
-0.2124682215569678,0.05979522013467791,-6.062172193328325e-4,0.8036900819285449,-2376.8575208329394
-0.0020526839551412795,0.05208187237984415,-5.391219357082275e-4,0.8007419126530145,-2376.2585067908976
0.17739152043252338,0.04784060556529971,-5.183728690404683e-4,0.7909087389111922,-2375.538481929353
0.4432986460432924,0.03916746985836725,-4.493403210087846e-4,0.7920930294493059,-2375.568698811868
0.7205533267382466,0.03181274205291822,-4.0096649135653965e-4,0.8021866372736319,-2376.83681653597
-0.23230532158401357,0.06470836351186168,-6.747163623963767e-4,0.7881040235638108,-2380.0279682952764
0.4861636598189791,0.03788615347632822,-4.423839307542621e-4,0.8080963000901049,-2375.917300722866
0.7307517321513639,0.030170438582688024,-3.825579664431179e-4,0.7941342801785771,-2376.221570136864
-0.2811837440525704,0.06232092086667046,-6.274856120810325e-4,0.7944784175139055,-2377.2091028330988
0.5976192379672626,0.03424096081425314,-4.1468785787864525e-4,0.8140763339385865,-2376.772041040282
0.18483999202317555,0.04628332625413297,-4.979405978973255e-4,0.8048852822958082,-2375.7866845308504
-0.035788323644366744,0.05689171091318578,-6.041020573933745e-4,0.7847229865382332,-2377.496868998111
0.6998464343245134,0.03120857408092273,-3.8912914945416936e-4,0.7817183078916009,-2376.9038280369778
0.43933137651000437,0.037167633385731286,-4.081466170321697e-4,0.8064141257309165,-2381.1058900188295
-0.19034808047171042,0.05904043816140129,-6.030798484669218e-4,0.8228474956785052,-2378.4404892366956
0.2710020090322147,0.04569839416267846,-5.078745335733514e-4,0.804985846134657,-2375.7509637240514
0.6698832019292559,0.031426632521990315,-3.8808331269236343e-4,0.824193558299663,-2378.3101481672975
-0.10045212654414733,0.05607809856634883,-5.82423608077927e-4,0.7929631478680194,-2376.460677940177
0.5445829992298487,0.03559007672684928,-4.18671131434168e-4,0.793149587309204,-2375.8333475635127
0.07644210194342194,0.049034854433647704,-5.116701816586992e-4,0.7868094416499317,-2376.637584017921
-0.32721671787320217,0.06286681466488107,-6.366287407297442e-4,0.7943895519370664,-2379.149035778093
0.2669455322169956,0.0443068635834643,-4.91076337685003e-4,0.8123618528072352,-2376.494511408563
0.3304737796758995,0.04467987617221282,-4.986514434501409e-4,0.807001411160257,-2378.1739984907413
0.5118086317729827,0.03323245790278579,-3.823243942767573e-4,0.8041032912336463,-2378.3907690339474
0.1550582182448123,0.05159854009105864,-5.672756246609713e-4,0.7908691311165102,-2377.5091647106174
0.3779439882841068,0.03912672425851551,-4.397872449109229e-4,0.826476437038976,-2379.1059268108884
0.8175958691971792,0.02788295408353906,-3.651816656464776e-4,0.8089728204132226,-2377.3087295626055
-0.06791223478607854,0.057434253219654285,-6.097058204376316e-4,0.7869748177985411,-2377.449232155138
0.4125469303705029,0.04377655854251183,-5.150685037844767e-4,0.8135178236432047,-2378.5886458001173
0.5312608405232441,0.03791842508106504,-4.498428277789133e-4,0.820815854189884,-2377.7993930618222
0.3208082475788577,0.04655704361057102,-5.318186886863349e-4,0.7793781170916126,-2378.350298840784
0.2848782846438011,0.04518909531135944,-4.935195769589914e-4,0.8222296900521496,-2380.6398840531842
0.685374700507216,0.029637076166516386,-3.6570717279531896e-4,0.7887463660195205,-2376.931329890248
0.545102048507759,0.03725508169893085,-4.4131156936068127e-4,0.7998782653438207,-2376.3676301847936
0.07285930101513739,0.05238338761601951,-5.675047345435353e-4,0.7950135736671925,-2376.5408335613697
0.39706875450965806,0.0410705190819505,-4.6920522069509446e-4,0.8018379139670033,-2375.490803720316
0.07289881752642292,0.053876812817211475,-5.848838210370125e-4,0.8065001220943162,-2377.3226082710826
0.160573088116297,0.04915355588686049,-5.374524595941863e-4,0.8086686314893973,-2376.206147600432
0.948306382588452,0.02234100802567596,-3.1591528927713165e-4,0.774537150054545,-2379.1684125435972
0.4410703163008212,0.03971478065864513,-4.526629528161379e-4,0.7985735936030645,-2376.4620870433296
0.26177371907874325,0.04528092949332883,-4.976690960642428e-4,0.7868142774441317,-2375.902544879216
0.7794755546577868,0.030175398862468564,-3.995507604433438e-4,0.7674546157803072,-2380.88165270804
0.8950105864317106,0.02473612375125209,-3.3412376624746806e-4,0.8086818061255641,-2378.132334350276
0.42958591927184453,0.04005977285354693,-4.637183039223664e-4,0.7919094103934216,-2375.7032486506428
0.06416046351177186,0.05038857712346901,-5.32655011239963e-4,0.7671712779385947,-2378.581679506945
0.009450455106484432,0.05424962932608857,-5.745345583116799e-4,0.7957199160652126,-2376.134848494896
-0.05484495906878821,0.052991438756681566,-5.469277183059297e-4,0.8034781058433251,-2376.879970802203
0.2424665287222624,0.04458777216475254,-4.91549819326852e-4,0.7905208239586208,-2376.4448326305237
-0.39415641537397017,0.06778146892870708,-6.795656390971984e-4,0.8037039507062652,-2379.5831352828204
0.22205631906347964,0.04660574717376422,-5.137776095063703e-4,0.800235490415686,-2375.6083901585816
0.31646600993217405,0.04049397074083396,-4.437892045557932e-4,0.8106253405210931,-2377.1574897424916
-0.01806102324570969,0.052719970485241505,-5.515732005534166e-4,0.7910269242043786,-2376.436956511305
0.015458492567219583,0.05183175033628505,-5.388016831130721e-4,0.8066821407221414,-2376.464345114046
0.12436377315063214,0.04755424684507283,-5.012351372304073e-4,0.7957554114249914,-2376.104182510471
0.19047194761471284,0.046487038022838274,-5.056360651783597e-4,0.7848288577464156,-2376.1745073863167
-0.27195363483138874,0.06039473129646671,-5.981002477642786e-4,0.8037475196468323,-2378.385358908168
0.250516306975681,0.04711429401798648,-5.259790257001934e-4,0.803883785037515,-2376.073291740957
0.5892019734932333,0.034962691085265285,-4.176291899667484e-4,0.7744419071335201,-2377.822782551124
-0.06911558086455412,0.055196950264809475,-5.756226432914354e-4,0.7832031111832783,-2376.751446906943
-0.3204423805304625,0.061797841667117624,-6.117771657859844e-4,0.7960492351005889,-2377.6104747868308
0.4652985993066255,0.040681830087507684,-4.762207564503957e-4,0.7990874414383808,-2376.310243564311
0.37124094789737966,0.039517843703487314,-4.4148579704979176e-4,0.7734598610186276,-2377.8204110182546
0.07385304688852726,0.05161692304883674,-5.585983212029494e-4,0.7967597271160131,-2376.9220485648825
0.3498374183345635,0.04357359405717627,-4.991807568364548e-4,0.8010494620686456,-2376.2337838829817
-0.20284417694919468,0.06052742242089597,-6.193118836091238e-4,0.7947979825873742,-2376.825749608888
0.2950180026421725,0.045988053870061336,-5.202329472948355e-4,0.7878637644160057,-2376.414954602216
0.38160445078183985,0.04166205929005987,-4.780655581596898e-4,0.794655439691908,-2375.896636641756
0.3913487107848737,0.041387309891754154,-4.708903426247488e-4,0.7947536183335938,-2375.4605854786887
0.1257459937121931,0.05033610907793324,-5.465253462583534e-4,0.8175815855285619,-2377.0915901791595
1.0743761854947236,0.021915117587618424,-3.3934912386712675e-4,0.7978310586923517,-2379.254282227185
0.6803627825086144,0.032843700832149325,-4.109318903692117e-4,0.7937681057314118,-2376.215109524329
0.3013462852720114,0.03941079175146555,-4.230396576301062e-4,0.8108485976019759,-2378.8632674269065
0.024426138323937977,0.055661072577888035,-6.024173871421988e-4,0.804678818107302,-2377.7318218956357
0.6092170807157906,0.035736913880972165,-4.4062716173912326e-4,0.8021996174770574,-2376.6620471890838
-0.28999139421919384,0.06338132062120791,-6.438915613615757e-4,0.801180055675717,-2377.195723337818
0.05645364546372468,0.050167803204158194,-5.294526103733642e-4,0.8001914411920279,-2376.046404834549
0.10300129142241818,0.05148699209763768,-5.599205984419435e-4,0.8122027106143914,-2376.9624991746505
0.12540642644342742,0.04934956582480571,-5.311176969232937e-4,0.7961184803461696,-2375.4916370585656
0.06424491104017849,0.05174823388540964,-5.505813343108956e-4,0.7905362012486024,-2375.8013018445195
0.5279685954361963,0.03665100288218676,-4.384514410223954e-4,0.7845018485732156,-2376.9927239647604
-0.431475514044738,0.06448023354191756,-6.347604238711714e-4,0.8046209821067968,-2379.6124896325946
-0.3206788694497206,0.06464604318231418,-6.571030004679547e-4,0.7919494033025511,-2377.5730215177837
0.22168926778285994,0.04643206685570327,-5.091039792402015e-4,0.8179667026617506,-2376.754857113755
0.4408742618628176,0.03963865678576591,-4.633715548282635e-4,0.8028518052979028,-2376.588952099793
0.05020382263745522,0.04823033096289798,-4.944812504662683e-4,0.8013387466594829,-2377.704658141153
0.09261961246670286,0.048538593576870535,-5.04736856792937e-4,0.8041142358290605,-2377.311188961504
0.07059442791261386,0.05198483311027242,-5.562780314228516e-4,0.7900962513291103,-2375.8866678090308
-0.3969733341112005,0.0661021658404544,-6.59803729184263e-4,0.7855958822561285,-2378.06652973571
-0.14045282014162738,0.05708873135562624,-5.80382088105196e-4,0.8152640481868151,-2377.8624854377267
0.15649470391344747,0.04871622259853771,-5.289971982285331e-4,0.7906249491682307,-2375.61227306673
0.3887651881682078,0.03948220954557237,-4.4788395629453547e-4,0.814425993820894,-2377.179825485685
0.7609356775625052,0.028149088749881784,-3.4896869355505964e-4,0.7960342529961367,-2379.830240706659
0.054590457621868274,0.04926358161924278,-5.096117782311275e-4,0.8006556090899015,-2376.8113046431745
-0.1383929007680824,0.058707089646893106,-6.082867400193238e-4,0.7979149852710922,-2376.4759765630624
1.0034476199464322,0.025252964482108516,-3.6309050559557994e-4,0.8185014873195879,-2382.514378535622
0.12657218926793126,0.04762062293299258,-5.043228170262546e-4,0.8068183206394599,-2376.1886375912077
-0.1047981923216054,0.05715331158531906,-5.952522690297666e-4,0.79636108217245,-2376.2275500452106
0.23956061372033277,0.044820082118434953,-4.8626516368908165e-4,0.7934624383750866,-2375.6899927411973
0.049923521644042165,0.05198090054035331,-5.539298790442371e-4,0.798227414463008,-2375.7433145110735
0.079128291861958,0.049223759456588,-5.164825331724485e-4,0.7966400374026558,-2375.964307853455
0.19270758622262024,0.04833671754552846,-5.310510991247184e-4,0.7980120072204175,-2375.6570208167564
0.41892520653897325,0.038829454257004035,-4.4022368881332306e-4,0.7896666650999085,-2375.778752141797
0.5472106368170343,0.034916951726886615,-4.1067890818384544e-4,0.7878205845057875,-2376.0775620827812
0.352105416586993,0.04154026436962379,-4.6109742070363815e-4,0.7965978709709842,-2376.0072824814165
0.2732848712739516,0.04435128395155073,-4.909605277340358e-4,0.8028448754593469,-2375.5207901875024
-0.16398299948669168,0.05582530523156237,-5.651570224971303e-4,0.8319554011294761,-2381.213945664103
-0.22200024633605658,0.06033799932806029,-6.151990627733557e-4,0.7874545954890716,-2376.887029135046
0.450159021561564,0.0382643255613731,-4.3616664678291866e-4,0.8082430286216248,-2376.231099836395
0.9483088941266545,0.025042431864518572,-3.5771336928532265e-4,0.7922063722591457,-2377.986562308553
1.0471912944912962,0.021131566955868267,-3.210956886975969e-4,0.8128573771503781,-2378.8311586836703
0.7248913045283917,0.02934227424968113,-3.6386158125200756e-4,0.8189562468827637,-2378.6054203101553
0.7226869020282987,0.02968953712548673,-3.757073883270451e-4,0.8108620058240872,-2376.987878251208
-0.06670707053031595,0.05399497599693941,-5.640963283368785e-4,0.8082487982456519,-2378.4839602607285
0.235310132439525,0.043260247806790136,-4.6812989267691266e-4,0.8089513880688939,-2377.057106723189
0.40329429896261493,0.04095687933625735,-4.7083980414806175e-4,0.7796778099853181,-2376.5075486586306
0.4209821468668293,0.041355653251348226,-4.813791009669153e-4,0.7995727885239072,-2376.054256566101
0.2513845218587673,0.043832847230852796,-4.7421283365039514e-4,0.7908236564160531,-2376.022382845763
0.29810878924671047,0.04521442651398713,-5.129016745637243e-4,0.7962807303841926,-2376.4726982354723
0.09039064683771122,0.049251782314175034,-5.213157537812067e-4,0.7969982394628422,-2375.7084216428702
0.7194923971136948,0.028920602632808604,-3.7205373731326064e-4,0.8214101556788054,-2381.291085656876
0.5878041699799027,0.03221312412481429,-3.9050801690749447e-4,0.783583144610568,-2380.025678859217
0.12286589861125174,0.046788833799282885,-4.906013063885961e-4,0.79878237078911,-2376.5687677928677
0.7261774624309308,0.033234758343805015,-4.252087764190271e-4,0.7836152087337981,-2378.165519472073
0.5637301937126388,0.035380071928655096,-4.201362873655459e-4,0.805277470647044,-2375.998599237734
0.4735027684290883,0.036393312832774846,-4.1779127718979573e-4,0.7872415978992697,-2376.365416516817
0.49977262869053996,0.03735640371939011,-4.3989463405493033e-4,0.7951849792891865,-2375.778740886266
-0.1303292743747921,0.057018662995600544,-5.892105325824198e-4,0.7929153295669953,-2376.4993885099925
-0.23713348602203863,0.06155606749318416,-6.251235168294402e-4,0.798435143979376,-2377.2734949061646
0.24867434294696208,0.044902311874717486,-4.948568816478268e-4,0.7917922796819318,-2375.6487355000454
0.47956483947063366,0.039107248692068004,-4.527954584215955e-4,0.7895306845764785,-2376.6387068265444
0.3779439882841068,0.03912672425851551,-4.397872449109229e-4,0.826476437038976,-2379.1059268108884
0.10066116757974874,0.054276933158502426,-5.975321326802462e-4,0.7658544098776525,-2381.946324439937
0.3208409502454958,0.04445211245634098,-5.012382348212227e-4,0.7994805452905729,-2375.6624420245917
0.5431124132762488,0.03783466083051984,-4.6230727884088454e-4,0.7945096393549685,-2378.398420458913
0.11555030531402163,0.04765137254807161,-5.079297468498071e-4,0.8126124260618077,-2377.453957903592
-0.2774549735563058,0.06505863234792578,-6.804284511413408e-4,0.8060363593744984,-2381.034532444916
0.5190612844571946,0.03672285260956862,-4.287852729646945e-4,0.7949966972796583,-2375.8479862618897
-0.019242852716704992,0.05442229299684743,-5.678697062718649e-4,0.8087518863434828,-2376.94198852153
0.29613420645329247,0.04204833996776748,-4.546788547451641e-4,0.7931551742834962,-2377.01271667619
0.1625371795377476,0.04631389807537122,-4.855565942821131e-4,0.8156751927020632,-2378.9179987866746
0.7169062799376644,0.0290187780643285,-3.571764718444214e-4,0.8190727427569529,-2378.890088861213
0.6899805948315652,0.03204955441687628,-4.065850652142968e-4,0.7952120058749755,-2376.9826608989583
0.16262212522296415,0.04602279695023133,-4.903099315292642e-4,0.7904749767145938,-2376.215784940633
0.45273226925585697,0.03742862577441523,-4.3889189413892356e-4,0.8065398065120085,-2379.7011085957706
0.27692716950210283,0.045790301699822455,-5.113772398808911e-4,0.7908299926999423,-2375.7215981500613
0.20420170010123742,0.04563431317569692,-4.94367540768005e-4,0.7743438828233261,-2377.237645041987
0.3974288743855999,0.039942478843091746,-4.503564006784327e-4,0.7911922786420921,-2375.659046126466
0.3745833034982612,0.04130905946291426,-4.6584943186765774e-4,0.7875891826966398,-2375.6639651962846
0.6410094897491302,0.03069179765775568,-3.6515750958612754e-4,0.7867950431705738,-2377.94839514974
-0.21038530134634112,0.059826020787307845,-6.121424115336082e-4,0.7799012462029913,-2377.654441942513
-0.025200086736328148,0.0481331709942268,-4.731674233353452e-4,0.8063091937317075,-2382.532918419681
0.476673772561836,0.03862010052901828,-4.5060387421571734e-4,0.811958053001729,-2376.2332617450793
1.0574408348878834,0.019781058134375466,-3.0422065913315405e-4,0.7957690172285562,-2378.135945390648
0.14592311765490854,0.04918960740058483,-5.367406655134619e-4,0.8197293411414561,-2377.641023386657
0.1009583637550477,0.048430845455956384,-5.074233841072623e-4,0.8034593009513791,-2376.4754036531576
0.04348068938429938,0.05540689643178045,-5.966570201663157e-4,0.7940439754441538,-2378.317996845803
0.44882719840197705,0.040140428279917116,-4.6838647490988924e-4,0.8106078177913801,-2376.325564355853
0.6668446823407187,0.03298388311320257,-4.112125263606945e-4,0.8138052317392055,-2377.009937769743
0.25190812460046835,0.04691127487306801,-5.26933961694623e-4,0.7871434575193167,-2376.724679485407
-0.5240564300553417,0.06903472990937592,-6.748172968159911e-4,0.78864483718432,-2378.781385303988
-0.15099837451137516,0.060213535131015294,-6.293949160627406e-4,0.7998428415273425,-2377.204965642154
0.739026686745055,0.0298083028447625,-3.765150508004366e-4,0.8079827364197332,-2376.810372918852
1.0969208404370565,0.015573433588786127,-2.4602552282788133e-4,0.7872939039618172,-2380.664107083116
0.6330894547832555,0.032616584279312126,-3.970447718466424e-4,0.803804777047191,-2376.0847289830785
0.654454134359707,0.031056859850451188,-3.7623798907002187e-4,0.7890897538360774,-2376.695569541785
-0.3530299444344995,0.06303900083692492,-6.284730920291743e-4,0.7955928351226792,-2377.8126597673727
0.379103450802406,0.041383969820143224,-4.6381254949025465e-4,0.796967547259738,-2376.2503588001755
0.7202212927310924,0.03172032521842359,-4.0208285187848047e-4,0.8143946706715384,-2377.3369309243053
0.7125006573045879,0.02990590405914119,-3.767776987479894e-4,0.7882348253805865,-2376.6235217031513
0.5329945750946872,0.03401908916454988,-4.0474473266124435e-4,0.8054109278675788,-2379.244217076546
-0.04326536552443708,0.050418101059943,-5.05139237873779e-4,0.8046746479862968,-2379.10407230853
0.020149543266408786,0.05372674305609654,-5.736267039636161e-4,0.8044009536166428,-2376.2921365329926
0.79946610353065,0.02927151218937033,-3.803010635181151e-4,0.8091515074483099,-2377.6884540369174
0.1388929840172711,0.047841133955724605,-5.163141530789655e-4,0.8144218502994232,-2377.3234558197123
-0.45533124068774766,0.0670617967252509,-6.577353206745074e-4,0.7960109609507751,-2378.4465384388127
0.7429006983349796,0.027106575156699154,-3.470220832708575e-4,0.8068156576965939,-2379.015394832438
0.19465839160513027,0.04596743440536461,-4.969572423591132e-4,0.7887775829349634,-2375.7879918093313
-0.02046713717263238,0.05109117643297265,-5.227075701707912e-4,0.7912758465732999,-2377.1132750799125
0.2669770952582352,0.04573244535764945,-5.042112402518672e-4,0.8063482272141735,-2376.2616941780834
0.223096999806826,0.04736772207650099,-5.263372385335793e-4,0.7881297823160871,-2376.230900439663
0.07349702096891816,0.050540087622374684,-5.356803388816692e-4,0.8243468820521921,-2377.867532915386
0.8258726593184661,0.02773542180622841,-3.7308134938623206e-4,0.7947441901366681,-2377.4899632248507
-0.054122226787078044,0.05916710238137848,-6.35526583476665e-4,0.7782546349051137,-2380.2702357031844
0.7615256537896792,0.02763744104624144,-3.504751893350979e-4,0.8162784166951438,-2377.9779371260593
0.21019014576260953,0.04846960034080607,-5.367354317196841e-4,0.8138510308731175,-2376.871756750405
0.4648463436412931,0.039542437993655095,-4.609570814534843e-4,0.8018904764492475,-2375.70287615555
0.2154152863709502,0.04657454413680252,-5.080659089936114e-4,0.7834704360720403,-2375.9548850206315
0.7771142208493846,0.029920471783477,-3.9313715715732437e-4,0.7899501420006411,-2377.252907289791
0.6505062533078556,0.03232776501530604,-3.9475289215583223e-4,0.8139001404679176,-2376.921333825927
0.5419910193529768,0.037012389954325486,-4.35133885212494e-4,0.7849186464367841,-2377.258097764795
0.4666812352098143,0.037036979441144216,-4.2868460386250636e-4,0.7889138307686402,-2376.4081862772523
0.15992994492526053,0.05168803573242814,-5.707214535155754e-4,0.8158316905633938,-2378.5662817145867
0.5990741083477746,0.03572232414819691,-4.406032102091092e-4,0.7821422137759281,-2377.739839087861
0.3609541490477822,0.04317941976742956,-4.940128362909503e-4,0.7843717276979868,-2376.2937262365963
0.1357212988740101,0.048189184160606156,-5.148434734131143e-4,0.8040566716357036,-2375.7096504441993
-0.010257342965202986,0.05402170093417313,-5.655671720817747e-4,0.8031999110702718,-2376.2299354266447
0.1555226037669858,0.04953201780170725,-5.44071008844293e-4,0.8024209999684067,-2376.3986260922866
-0.29626457578897847,0.06394078154446668,-6.523973774455979e-4,0.7926612573608317,-2377.459488758063
0.14889089981373146,0.04817807372452933,-5.229374876642538e-4,0.7972499600068156,-2376.100381368191
